 WAVE Esports,318,
 TSM,328,
 S2V Esports Academy,300,
 Cyberground Gaming,320,
 GameWard,363,
 Vorax Liberty Academy,353,
 Kawaii Kiwis,323,
 Machi Esports,369,
 Boavista FC,353,
 Evil Geniuses Academy,1390,
 Immortals,332,
 PSG Talon,324,
 S2V Esports Academy,310,
 Umbra Divinus Gaming,301,
 FURIA Academy,315,
 Kaos Latin Gamers,332,
 Nerf Galeforce,300,
 Hong Kong Attitude,312,
 Team Singularity,321,
 G2 Esports,342,
 STOPWATCH eSports,309,
 Cloud9,341,
 Sengoku Gaming Academy,315,
 Golden Guardians Academy,479,
 aNc Outplayed,334,
 WAVE Esports,303,
 TSM,366,
 S2V Esports Academy,368,
 Cyberground Gaming,473,
 GameWard,358,
 Vorax Liberty Academy,374,
 Kawaii Kiwis,304,
 Machi Esports,352,
 Boavista FC,302,
 Evil Geniuses Academy,338,
 Immortals,315,
 PSG Talon,328,
 S2V Esports Academy,301,
 Umbra Divinus Gaming,326,
 FURIA Academy,322,
 Kaos Latin Gamers,432,
 Nerf Galeforce,338,
 Hong Kong Attitude,367,
 Team Singularity,340,
 G2 Esports,411,
 STOPWATCH eSports,418,
 Cloud9,403,
 Sengoku Gaming Academy,302,
 Golden Guardians Academy,374,
 aNc Outplayed,325,
 WAVE Esports,313,
 TSM,334,
 S2V Esports Academy,318,
 Cyberground Gaming,324,
 GameWard,326,
 Vorax Liberty Academy,322,
 Kawaii Kiwis,320,
 Machi Esports,327,
 Boavista FC,330,
 Evil Geniuses Academy,460,
 Immortals,364,
 PSG Talon,406,
 S2V Esports Academy,368,
 Umbra Divinus Gaming,316,
 FURIA Academy,326,
 Kaos Latin Gamers,325,
 Nerf Galeforce,328,
 Hong Kong Attitude,305,
 Team Singularity,326,
 G2 Esports,318,
 STOPWATCH eSports,295,
 Cloud9,370,
 Sengoku Gaming Academy,322,
 Golden Guardians Academy,366,
 aNc Outplayed,339,
 WAVE Esports,318,
 TSM,434,
 S2V Esports Academy,336,
 Cyberground Gaming,315,
 GameWard,409,
 Vorax Liberty Academy,325,
 Kawaii Kiwis,314,
 Machi Esports,332,
 Boavista FC,310,
 Evil Geniuses Academy,338,
 Immortals,318,
 PSG Talon,371,
 S2V Esports Academy,312,
 Umbra Divinus Gaming,334,
 FURIA Academy,319,
 Kaos Latin Gamers,323,
 Nerf Galeforce,422,
 Hong Kong Attitude,363,
 Team Singularity,435,
 G2 Esports,385,
 STOPWATCH eSports,365,
 Cloud9,366,
 Sengoku Gaming Academy,315,
 Golden Guardians Academy,389,
 aNc Outplayed,334,
 WAVE Esports,307,
 TSM,356,
 S2V Esports Academy,308,
 Cyberground Gaming,335,
 GameWard,333,
 Vorax Liberty Academy,339,
 Kawaii Kiwis,423,
 Machi Esports,382,
 Boavista FC,344,
 Evil Geniuses Academy,342,
 Immortals,423,
 PSG Talon,375,
 S2V Esports Academy,357,
 Umbra Divinus Gaming,367,
 FURIA Academy,347,
 Kaos Latin Gamers,327,
 Nerf Galeforce,311,
 Hong Kong Attitude,323,
 Team Singularity,312,
 G2 Esports,323,
 STOPWATCH eSports,292,
 Cloud9,359,
 Sengoku Gaming Academy,303,
 Golden Guardians Academy,462,
 aNc Outplayed,347,
 WAVE Esports,310,
 TSM,333,
 S2V Esports Academy,302,
 Cyberground Gaming,381,
 GameWard,404,
 Vorax Liberty Academy,372,
 Kawaii Kiwis,317,
 Machi Esports,330,
 Boavista FC,311,
 Evil Geniuses Academy,356,
 Immortals,317,
 PSG Talon,344,
 S2V Esports Academy,306,
 Umbra Divinus Gaming,340,
 FURIA Academy,315,
 Kaos Latin Gamers,318,
 Nerf Galeforce,306,
 Hong Kong Attitude,434,
 Team Singularity,376,
 G2 Esports,355,
 STOPWATCH eSports,393,
 Cloud9,387,
 Sengoku Gaming Academy,352,
 Golden Guardians Academy,357,
 aNc Outplayed,332,
 WAVE Esports,300,
 TSM,325,
 S2V Esports Academy,328,
 Cyberground Gaming,305,
 GameWard,310,
 Vorax Liberty Academy,338,
 Kawaii Kiwis,348,
 Machi Esports,333,
 Boavista FC,417,
 Evil Geniuses Academy,379,
 Immortals,325,
 PSG Talon,398,
 S2V Esports Academy,375,
 Umbra Divinus Gaming,314,
 FURIA Academy,323,
 Kaos Latin Gamers,307,
 Nerf Galeforce,304,
 Hong Kong Attitude,313,
 Team Singularity,313,
 G2 Esports,322,
 STOPWATCH eSports,333,
 Cloud9,359,
 Sengoku Gaming Academy,318,
 Golden Guardians Academy,382,
 aNc Outplayed,416,
 WAVE Esports,311,
 TSM,327,
 S2V Esports Academy,319,
 Cyberground Gaming,400,
 GameWard,364,
 Vorax Liberty Academy,399,
 Kawaii Kiwis,370,
 Machi Esports,358,
 Boavista FC,351,
 Evil Geniuses Academy,339,
 Immortals,330,
 PSG Talon,388,
 S2V Esports Academy,469,
 Umbra Divinus Gaming,381,
 FURIA Academy,363,
 Kaos Latin Gamers,372,
 Nerf Galeforce,329,
 Hong Kong Attitude,419,
 Team Singularity,2558,
 G2 Esports,348,
 STOPWATCH eSports,359,
 Cloud9,408,
 Sengoku Gaming Academy,332,
 Golden Guardians Academy,453,
 aNc Outplayed,375,
 WAVE Esports,343,
 TSM,360,
 S2V Esports Academy,315,
 Cyberground Gaming,325,
 GameWard,314,
 Vorax Liberty Academy,390,
 Kawaii Kiwis,313,
 Machi Esports,330,
 Boavista FC,306,
 Evil Geniuses Academy,330,
 Immortals,415,
 PSG Talon,405,
 S2V Esports Academy,313,
 Umbra Divinus Gaming,305,
 FURIA Academy,315,
 Kaos Latin Gamers,325,
 Nerf Galeforce,332,
 Hong Kong Attitude,336,
 Team Singularity,316,
 G2 Esports,319,
 STOPWATCH eSports,312,
 Cloud9,368,
 Sengoku Gaming Academy,310,
 Golden Guardians Academy,479,
 aNc Outplayed,446,
 WAVE Esports,316,
 TSM,420,
 S2V Esports Academy,323,
 Cyberground Gaming,322,
 GameWard,311,
 Vorax Liberty Academy,303,
 Kawaii Kiwis,314,
 Machi Esports,330,
 Boavista FC,318,
 Evil Geniuses Academy,336,
 Immortals,393,
 PSG Talon,351,
 S2V Esports Academy,321,
 Umbra Divinus Gaming,321,
 FURIA Academy,397,
 Kaos Latin Gamers,387,
 Nerf Galeforce,321,
 Hong Kong Attitude,399,
 Team Singularity,345,
 G2 Esports,322,
 STOPWATCH eSports,320,
 Cloud9,342,
 Sengoku Gaming Academy,307,
 Golden Guardians Academy,350,
 aNc Outplayed,324,
 WAVE Esports,312,
 TSM,322,
 S2V Esports Academy,321,
 Cyberground Gaming,351,
 GameWard,316,
 Vorax Liberty Academy,398,
 Kawaii Kiwis,395,
 Machi Esports,330,
 Boavista FC,373,
 Evil Geniuses Academy,344,
 Immortals,335,
 PSG Talon,367,
 S2V Esports Academy,344,
 Umbra Divinus Gaming,339,
 FURIA Academy,352,
 Kaos Latin Gamers,335,
 Nerf Galeforce,324,
 Hong Kong Attitude,345,
 Team Singularity,365,
 G2 Esports,378,
 STOPWATCH eSports,346,
 Cloud9,459,
 Sengoku Gaming Academy,346,
 Golden Guardians Academy,402,
 aNc Outplayed,388,
 WAVE Esports,340,
 TSM,402,
 S2V Esports Academy,412,
 Cyberground Gaming,335,
 GameWard,343,
 Vorax Liberty Academy,351,
 Kawaii Kiwis,329,
 Machi Esports,355,
 Boavista FC,330,
 Evil Geniuses Academy,383,
 Immortals,338,
 PSG Talon,394,
 S2V Esports Academy,369,
 Umbra Divinus Gaming,472,
 FURIA Academy,360,
 Kaos Latin Gamers,334,
 Nerf Galeforce,410,
 Hong Kong Attitude,427,
 Team Singularity,407,
 G2 Esports,347,
 STOPWATCH eSports,292,
 Cloud9,357,
 Sengoku Gaming Academy,308,
 Golden Guardians Academy,363,
 aNc Outplayed,318,
 WAVE Esports,316,
 TSM,347,
 S2V Esports Academy,330,
 Cyberground Gaming,337,
 GameWard,409,
 Vorax Liberty Academy,367,
 Kawaii Kiwis,325,
 Machi Esports,329,
 Boavista FC,363,
 Evil Geniuses Academy,347,
 Immortals,339,
 PSG Talon,346,
 S2V Esports Academy,317,
 Umbra Divinus Gaming,318,
 FURIA Academy,313,
 Kaos Latin Gamers,310,
 Nerf Galeforce,299,
 Hong Kong Attitude,316,
 Team Singularity,328,
 G2 Esports,324,
 STOPWATCH eSports,303,
 Cloud9,447,
 Sengoku Gaming Academy,352,
 Golden Guardians Academy,360,
 aNc Outplayed,401,
 WAVE Esports,366,
 TSM,325,
 S2V Esports Academy,348,
 Cyberground Gaming,310,
 GameWard,334,
 Vorax Liberty Academy,321,
 Kawaii Kiwis,312,
 Machi Esports,322,
 Boavista FC,339,
 Evil Geniuses Academy,349,
 Immortals,335,
 PSG Talon,339,
 S2V Esports Academy,319,
 Umbra Divinus Gaming,321,
 FURIA Academy,339,
 Kaos Latin Gamers,412,
 Nerf Galeforce,352,
 Hong Kong Attitude,332,
 Team Singularity,347,
 G2 Esports,321,
 STOPWATCH eSports,301,
 Cloud9,344,
 Sengoku Gaming Academy,303,
 Golden Guardians Academy,366,
 aNc Outplayed,323,
 WAVE Esports,320,
 TSM,333,
 S2V Esports Academy,320,
 Cyberground Gaming,336,
 GameWard,312,
 Vorax Liberty Academy,333,
 Kawaii Kiwis,353,
 Machi Esports,354,
 Boavista FC,319,
 Evil Geniuses Academy,431,
 Immortals,440,
 PSG Talon,366,
 S2V Esports Academy,327,
 Umbra Divinus Gaming,324,
 FURIA Academy,334,
 Kaos Latin Gamers,317,
 Nerf Galeforce,336,
 Hong Kong Attitude,328,
 Team Singularity,1983,
 G2 Esports,345,
 STOPWATCH eSports,348,
 Cloud9,403,
 Sengoku Gaming Academy,327,
 Golden Guardians Academy,383,
 aNc Outplayed,340,
 WAVE Esports,307,
 TSM,343,
 S2V Esports Academy,316,
 Cyberground Gaming,323,
 GameWard,476,
 Vorax Liberty Academy,332,
 Kawaii Kiwis,320,
 Machi Esports,403,
 Boavista FC,325,
 Evil Geniuses Academy,326,
 Immortals,344,
 PSG Talon,342,
 S2V Esports Academy,319,
 Umbra Divinus Gaming,309,
 FURIA Academy,327,
 Kaos Latin Gamers,311,
 Nerf Galeforce,324,
 Hong Kong Attitude,327,
 Team Singularity,332,
 G2 Esports,336,
 STOPWATCH eSports,419,
 Cloud9,397,
 Sengoku Gaming Academy,341,
 Golden Guardians Academy,449,
 aNc Outplayed,376,
 WAVE Esports,318,
 TSM,351,
 S2V Esports Academy,305,
 Cyberground Gaming,346,
 GameWard,333,
 Vorax Liberty Academy,333,
 Kawaii Kiwis,322,
 Machi Esports,343,
 Boavista FC,321,
 Evil Geniuses Academy,360,
 Immortals,436,
 PSG Talon,374,
 S2V Esports Academy,308,
 Umbra Divinus Gaming,370,
 FURIA Academy,349,
 Kaos Latin Gamers,319,
 Nerf Galeforce,303,
 Hong Kong Attitude,376,
 Team Singularity,324,
 G2 Esports,340,
 STOPWATCH eSports,331,
 Cloud9,352,
 Sengoku Gaming Academy,298,
 Golden Guardians Academy,365,
 aNc Outplayed,336,
 WAVE Esports,316,
 TSM,326,
 S2V Esports Academy,322,
 Cyberground Gaming,319,
 GameWard,372,
 Vorax Liberty Academy,312,
 Kawaii Kiwis,326,
 Machi Esports,441,
 Boavista FC,357,
 Evil Geniuses Academy,438,
 Immortals,370,
 PSG Talon,337,
 S2V Esports Academy,335,
 Umbra Divinus Gaming,328,
 FURIA Academy,347,
 Kaos Latin Gamers,316,
 Nerf Galeforce,321,
 Hong Kong Attitude,318,
 Team Singularity,338,
 G2 Esports,343,
 STOPWATCH eSports,474,
 Cloud9,373,
 Sengoku Gaming Academy,397,
 Golden Guardians Academy,428,
 aNc Outplayed,360,
 WAVE Esports,367,
 TSM,369,
 S2V Esports Academy,320,
 Cyberground Gaming,342,
 GameWard,317,
 Vorax Liberty Academy,318,
 Kawaii Kiwis,332,
 Machi Esports,334,
 Boavista FC,313,
 Evil Geniuses Academy,351,
 Immortals,337,
 PSG Talon,476,
 S2V Esports Academy,321,
 Umbra Divinus Gaming,416,
 FURIA Academy,362,
 Kaos Latin Gamers,332,
 Nerf Galeforce,363,
 Hong Kong Attitude,342,
 Team Singularity,334,
 G2 Esports,313,
 STOPWATCH eSports,309,
 Cloud9,345,
 Sengoku Gaming Academy,319,
 Golden Guardians Academy,348,
 aNc Outplayed,336,
 WAVE Esports,320,
 TSM,343,
 S2V Esports Academy,322,
 Cyberground Gaming,418,
 GameWard,373,
 Vorax Liberty Academy,377,
 Kawaii Kiwis,422,
 Machi Esports,395,
 Boavista FC,323,
 Evil Geniuses Academy,333,
 Immortals,349,
 PSG Talon,332,
 S2V Esports Academy,311,
 Umbra Divinus Gaming,307,
 FURIA Academy,332,
 Kaos Latin Gamers,308,
 Nerf Galeforce,324,
 Hong Kong Attitude,320,
 Team Singularity,358,
 G2 Esports,438,
 STOPWATCH eSports,326,
 Cloud9,379,
 Sengoku Gaming Academy,315,
 Golden Guardians Academy,490,
 aNc Outplayed,366,
 WAVE Esports,317,
 TSM,356,
 S2V Esports Academy,319,
 Cyberground Gaming,317,
 GameWard,310,
 Vorax Liberty Academy,334,
 Kawaii Kiwis,326,
 Machi Esports,339,
 Boavista FC,318,
 Evil Geniuses Academy,354,
 Immortals,339,
 PSG Talon,367,
 S2V Esports Academy,355,
 Umbra Divinus Gaming,349,
 FURIA Academy,391,
 Kaos Latin Gamers,346,
 Nerf Galeforce,459,
 Hong Kong Attitude,376,
 Team Singularity,320,
 G2 Esports,326,
 STOPWATCH eSports,307,
 Cloud9,356,
 Sengoku Gaming Academy,304,
 Golden Guardians Academy,374,
 aNc Outplayed,336,
 WAVE Esports,315,
 TSM,359,
 S2V Esports Academy,328,
 Cyberground Gaming,315,
 GameWard,325,
 Vorax Liberty Academy,341,
 Kawaii Kiwis,363,
 Machi Esports,330,
 Boavista FC,418,
 Evil Geniuses Academy,352,
 Immortals,328,
 PSG Talon,405,
 S2V Esports Academy,383,
 Umbra Divinus Gaming,333,
 FURIA Academy,369,
 Kaos Latin Gamers,325,
 Nerf Galeforce,357,
 Hong Kong Attitude,395,
 Team Singularity,2081,
 G2 Esports,333,
 STOPWATCH eSports,301,
 Cloud9,365,
 Sengoku Gaming Academy,374,
 Golden Guardians Academy,419,
 aNc Outplayed,2156,
 WAVE Esports,459,
 TSM,679,
 S2V Esports Academy,558,
 Cyberground Gaming,431,
 GameWard,458,
 Vorax Liberty Academy,425,
 Kawaii Kiwis,1103,
 Machi Esports,396,
 Boavista FC,331,
 Evil Geniuses Academy,340,
 Immortals,350,
 PSG Talon,363,
 S2V Esports Academy,362,
 Umbra Divinus Gaming,332,
 FURIA Academy,422,
 Kaos Latin Gamers,386,
 Nerf Galeforce,328,
 Hong Kong Attitude,377,
 Team Singularity,376,
 G2 Esports,747,
 STOPWATCH eSports,2008,
 Cloud9,467,
 Sengoku Gaming Academy,321,
 Golden Guardians Academy,433,
 aNc Outplayed,349,
 WAVE Esports,324,
 TSM,436,
 S2V Esports Academy,324,
 Cyberground Gaming,342,
 GameWard,330,
 Vorax Liberty Academy,321,
 Kawaii Kiwis,397,
 Machi Esports,359,
 Boavista FC,327,
 Evil Geniuses Academy,473,
 Immortals,341,
 PSG Talon,418,
 S2V Esports Academy,370,
 Umbra Divinus Gaming,308,
 FURIA Academy,324,
 Kaos Latin Gamers,314,
 Nerf Galeforce,306,
 Hong Kong Attitude,328,
 Team Singularity,320,
 G2 Esports,374,
 STOPWATCH eSports,326,
 Cloud9,361,
 Sengoku Gaming Academy,328,
 Golden Guardians Academy,410,
 aNc Outplayed,371,
 WAVE Esports,410,
 TSM,348,
 S2V Esports Academy,344,
 Cyberground Gaming,321,
 GameWard,418,
 Vorax Liberty Academy,416,
 Kawaii Kiwis,340,
 Machi Esports,325,
 Boavista FC,318,
 Evil Geniuses Academy,341,
 Immortals,358,
 PSG Talon,471,
 S2V Esports Academy,327,
 Umbra Divinus Gaming,339,
 FURIA Academy,331,
 Kaos Latin Gamers,333,
 Nerf Galeforce,420,
 Hong Kong Attitude,368,
 Team Singularity,341,
 G2 Esports,345,
 STOPWATCH eSports,335,
 Cloud9,443,
 Sengoku Gaming Academy,328,
 Golden Guardians Academy,385,
 aNc Outplayed,336,
 WAVE Esports,322,
 TSM,340,
 S2V Esports Academy,342,
 Cyberground Gaming,324,
 GameWard,399,
 Vorax Liberty Academy,348,
 Kawaii Kiwis,341,
 Machi Esports,358,
 Boavista FC,424,
 Evil Geniuses Academy,375,
 Immortals,432,
 PSG Talon,395,
 S2V Esports Academy,398,
 Umbra Divinus Gaming,346,
 FURIA Academy,326,
 Kaos Latin Gamers,346,
 Nerf Galeforce,317,
 Hong Kong Attitude,336,
 Team Singularity,333,
 G2 Esports,335,
 STOPWATCH eSports,312,
 Cloud9,570,
 Sengoku Gaming Academy,326,
 Golden Guardians Academy,504,
 aNc Outplayed,442,
 WAVE Esports,427,
 TSM,372,
 S2V Esports Academy,321,
 Cyberground Gaming,365,
 GameWard,345,
 Vorax Liberty Academy,334,
 Kawaii Kiwis,325,
 Machi Esports,354,
 Boavista FC,326,
 Evil Geniuses Academy,345,
 Immortals,337,
 PSG Talon,367,
 S2V Esports Academy,310,
 Umbra Divinus Gaming,438,
 FURIA Academy,355,
 Kaos Latin Gamers,329,
 Nerf Galeforce,375,
 Hong Kong Attitude,425,
 Team Singularity,371,
 G2 Esports,351,
 STOPWATCH eSports,365,
 Cloud9,391,
 Sengoku Gaming Academy,326,
 Golden Guardians Academy,402,
 aNc Outplayed,348,
 WAVE Esports,323,
 TSM,352,
 S2V Esports Academy,442,
 Cyberground Gaming,343,
 GameWard,339,
 Vorax Liberty Academy,452,
 Kawaii Kiwis,335,
 Machi Esports,367,
 Boavista FC,428,
 Evil Geniuses Academy,425,
 Immortals,406,
 PSG Talon,347,
 S2V Esports Academy,308,
 Umbra Divinus Gaming,324,
 FURIA Academy,336,
 Kaos Latin Gamers,330,
 Nerf Galeforce,327,
 Hong Kong Attitude,329,
 Team Singularity,332,
 G2 Esports,340,
 STOPWATCH eSports,323,
 Cloud9,416,
 Sengoku Gaming Academy,1891,
 Golden Guardians Academy,382,
 aNc Outplayed,352,
 WAVE Esports,325,
 TSM,351,
 S2V Esports Academy,309,
 Cyberground Gaming,324,
 GameWard,304,
 Vorax Liberty Academy,346,
 Kawaii Kiwis,323,
 Machi Esports,350,
 Boavista FC,489,
 Evil Geniuses Academy,404,
 Immortals,425,
 PSG Talon,353,
 S2V Esports Academy,342,
 Umbra Divinus Gaming,469,
 FURIA Academy,396,
 Kaos Latin Gamers,347,
 Nerf Galeforce,317,
 Hong Kong Attitude,364,
 Team Singularity,350,
 G2 Esports,370,
 STOPWATCH eSports,319,
 Cloud9,378,
 Sengoku Gaming Academy,323,
 Golden Guardians Academy,403,
 aNc Outplayed,465,
 WAVE Esports,386,
 TSM,591,
 S2V Esports Academy,477,
 Cyberground Gaming,350,
 GameWard,366,
 Vorax Liberty Academy,402,
 Kawaii Kiwis,340,
 Machi Esports,339,
 Boavista FC,434,
 Evil Geniuses Academy,350,
 Immortals,323,
 PSG Talon,343,
 S2V Esports Academy,315,
 Umbra Divinus Gaming,347,
 FURIA Academy,331,
 Kaos Latin Gamers,357,
 Nerf Galeforce,303,
 Hong Kong Attitude,517,
 Team Singularity,423,
 G2 Esports,340,
 STOPWATCH eSports,310,
 Cloud9,384,
 Sengoku Gaming Academy,306,
 Golden Guardians Academy,368,
 aNc Outplayed,324,
 WAVE Esports,307,
 TSM,319,
 S2V Esports Academy,309,
 Cyberground Gaming,332,
 GameWard,331,
 Vorax Liberty Academy,338,
 Kawaii Kiwis,325,
 Machi Esports,334,
 Boavista FC,419,
 Evil Geniuses Academy,512,
 Immortals,443,
 PSG Talon,354,
 S2V Esports Academy,331,
 Umbra Divinus Gaming,320,
 FURIA Academy,340,
 Kaos Latin Gamers,325,
 Nerf Galeforce,303,
 Hong Kong Attitude,323,
 Team Singularity,312,
 G2 Esports,342,
 STOPWATCH eSports,311,
 Cloud9,359,
 Sengoku Gaming Academy,304,
 Golden Guardians Academy,440,
 aNc Outplayed,328,
 WAVE Esports,334,
 TSM,343,
 S2V Esports Academy,406,
 Cyberground Gaming,356,
 GameWard,316,
 Vorax Liberty Academy,326,
 Kawaii Kiwis,327,
 Machi Esports,357,
 Boavista FC,318,
 Evil Geniuses Academy,344,
 Immortals,332,
 PSG Talon,339,
 S2V Esports Academy,327,
 Umbra Divinus Gaming,335,
 FURIA Academy,414,
 Kaos Latin Gamers,353,
 Nerf Galeforce,336,
 Hong Kong Attitude,395,
 Team Singularity,391,
 G2 Esports,403,
 STOPWATCH eSports,477,
 Cloud9,389,
 Sengoku Gaming Academy,338,
 Golden Guardians Academy,391,
 aNc Outplayed,382,
 WAVE Esports,319,
 TSM,344,
 S2V Esports Academy,326,
 Cyberground Gaming,321,
 GameWard,317,
 Vorax Liberty Academy,407,
 Kawaii Kiwis,390,
 Machi Esports,349,
 Boavista FC,407,
 Evil Geniuses Academy,436,
 Immortals,332,
 PSG Talon,400,
 S2V Esports Academy,342,
 Umbra Divinus Gaming,323,
 FURIA Academy,332,
 Kaos Latin Gamers,326,
 Nerf Galeforce,333,
 Hong Kong Attitude,330,
 Team Singularity,348,
 G2 Esports,325,
 STOPWATCH eSports,389,
 Cloud9,356,
 Sengoku Gaming Academy,314,
 Golden Guardians Academy,376,
 aNc Outplayed,369,
 WAVE Esports,367,
 TSM,349,
 S2V Esports Academy,324,
 Cyberground Gaming,299,
 GameWard,364,
 Vorax Liberty Academy,325,
 Kawaii Kiwis,326,
 Machi Esports,338,
 Boavista FC,336,
 Evil Geniuses Academy,371,
 Immortals,376,
 PSG Talon,349,
 S2V Esports Academy,349,
 Umbra Divinus Gaming,320,
 FURIA Academy,327,
 Kaos Latin Gamers,336,
 Nerf Galeforce,444,
 Hong Kong Attitude,395,
 Team Singularity,420,
 G2 Esports,335,
 STOPWATCH eSports,320,
 Cloud9,446,
 Sengoku Gaming Academy,326,
 Golden Guardians Academy,366,
 aNc Outplayed,334,
 WAVE Esports,309,
 TSM,373,
 S2V Esports Academy,324,
 Cyberground Gaming,329,
 GameWard,309,
 Vorax Liberty Academy,412,
 Kawaii Kiwis,394,
 Machi Esports,342,
 Boavista FC,381,
 Evil Geniuses Academy,440,
 Immortals,414,
 PSG Talon,371,
 S2V Esports Academy,306,
 Umbra Divinus Gaming,452,
 FURIA Academy,346,
 Kaos Latin Gamers,329,
 Nerf Galeforce,2114,
 Hong Kong Attitude,340,
 Team Singularity,320,
 G2 Esports,320,
 STOPWATCH eSports,307,
 Cloud9,348,
 Sengoku Gaming Academy,300,
 Golden Guardians Academy,370,
 aNc Outplayed,348,
 WAVE Esports,515,
 TSM,529,
 S2V Esports Academy,326,
 Cyberground Gaming,323,
 GameWard,334,
 Vorax Liberty Academy,374,
 Kawaii Kiwis,332,
 Machi Esports,336,
 Boavista FC,385,
 Evil Geniuses Academy,359,
 Immortals,319,
 PSG Talon,346,
 S2V Esports Academy,310,
 Umbra Divinus Gaming,329,
 FURIA Academy,311,
 Kaos Latin Gamers,330,
 Nerf Galeforce,306,
 Hong Kong Attitude,506,
 Team Singularity,350,
 G2 Esports,430,
 STOPWATCH eSports,410,
 Cloud9,436,
 Sengoku Gaming Academy,350,
 Golden Guardians Academy,377,
 aNc Outplayed,341,
 WAVE Esports,317,
 TSM,371,
 S2V Esports Academy,311,
 Cyberground Gaming,321,
 GameWard,341,
 Vorax Liberty Academy,329,
 Kawaii Kiwis,350,
 Machi Esports,336,
 Boavista FC,405,
 Evil Geniuses Academy,404,
 Immortals,414,
 PSG Talon,402,
 S2V Esports Academy,390,
 Umbra Divinus Gaming,454,
 FURIA Academy,375,
 Kaos Latin Gamers,323,
 Nerf Galeforce,316,
 Hong Kong Attitude,335,
 Team Singularity,330,
 G2 Esports,318,
 STOPWATCH eSports,351,
 Cloud9,370,
 Sengoku Gaming Academy,319,
 Golden Guardians Academy,392,
 aNc Outplayed,414,
 WAVE Esports,354,
 TSM,392,
 S2V Esports Academy,365,
 Cyberground Gaming,324,
 GameWard,388,
 Vorax Liberty Academy,433,
 Kawaii Kiwis,422,
 Machi Esports,338,
 Boavista FC,329,
 Evil Geniuses Academy,367,
 Immortals,336,
 PSG Talon,341,
 S2V Esports Academy,321,
 Umbra Divinus Gaming,342,
 FURIA Academy,357,
 Kaos Latin Gamers,326,
 Nerf Galeforce,398,
 Hong Kong Attitude,389,
 Team Singularity,358,
 G2 Esports,384,
 STOPWATCH eSports,363,
 Cloud9,393,
 Sengoku Gaming Academy,346,
 Golden Guardians Academy,396,
 aNc Outplayed,344,
 WAVE Esports,319,
 TSM,347,
 S2V Esports Academy,323,
 Cyberground Gaming,359,
 GameWard,321,
 Vorax Liberty Academy,343,
 Kawaii Kiwis,316,
 Machi Esports,372,
 Boavista FC,317,
 Evil Geniuses Academy,444,
 Immortals,481,
 PSG Talon,427,
 S2V Esports Academy,316,
 Umbra Divinus Gaming,312,
 FURIA Academy,344,
 Kaos Latin Gamers,372,
 Nerf Galeforce,312,
 Hong Kong Attitude,323,
 Team Singularity,333,
 G2 Esports,318,
 STOPWATCH eSports,309,
 Cloud9,344,
 Sengoku Gaming Academy,316,
 Golden Guardians Academy,387,
 aNc Outplayed,414,
 WAVE Esports,417,
 TSM,362,
 S2V Esports Academy,484,
 Cyberground Gaming,333,
 GameWard,313,
 Vorax Liberty Academy,343,
 Kawaii Kiwis,316,
 Machi Esports,357,
 Boavista FC,340,
 Evil Geniuses Academy,350,
 Immortals,327,
 PSG Talon,355,
 S2V Esports Academy,314,
 Umbra Divinus Gaming,323,
 FURIA Academy,331,
 Kaos Latin Gamers,354,
 Nerf Galeforce,320,
 Hong Kong Attitude,346,
 Team Singularity,332,
