 Immortals,760,
 PSG Talon,625,
 S2V Esports Academy,566,
 Umbra Divinus Gaming,662,
 FURIA Academy,598,
 Kaos Latin Gamers,567,
 Nerf Galeforce,569,
 Hong Kong Attitude,708,
 Team Singularity,633,
 G2 Esports,653,
 STOPWATCH eSports,639,
 Cloud9,650,
 Sengoku Gaming Academy,575,
 Golden Guardians Academy,655,
 aNc Outplayed,792,
 WAVE Esports,620,
 TSM,647,
 S2V Esports Academy,590,
 Cyberground Gaming,620,
 GameWard,1720,
 Vorax Liberty Academy,594,
 Kawaii Kiwis,616,
 Machi Esports,609,
 Boavista FC,684,
 Evil Geniuses Academy,630,
 Immortals,656,
 PSG Talon,696,
 S2V Esports Academy,584,
 Umbra Divinus Gaming,678,
 FURIA Academy,584,
 Kaos Latin Gamers,592,
 Nerf Galeforce,587,
 Hong Kong Attitude,608,
 Team Singularity,741,
 G2 Esports,663,
 STOPWATCH eSports,568,
 Cloud9,703,
 Sengoku Gaming Academy,615,
 Golden Guardians Academy,670,
 aNc Outplayed,597,
 WAVE Esports,726,
 TSM,605,
 S2V Esports Academy,655,
 Cyberground Gaming,755,
 GameWard,678,
 Vorax Liberty Academy,618,
 Kawaii Kiwis,609,
 Machi Esports,744,
 Boavista FC,592,
 Evil Geniuses Academy,607,
 Immortals,670,
 PSG Talon,612,
 S2V Esports Academy,626,
 Umbra Divinus Gaming,603,
 FURIA Academy,723,
 Kaos Latin Gamers,618,
 Nerf Galeforce,579,
 Hong Kong Attitude,645,
 Team Singularity,581,
 G2 Esports,572,
 STOPWATCH eSports,572,
 Cloud9,661,
 Sengoku Gaming Academy,712,
 Golden Guardians Academy,773,
 aNc Outplayed,617,
 WAVE Esports,581,
 TSM,619,
 S2V Esports Academy,635,
 Cyberground Gaming,631,
 GameWard,686,
 Vorax Liberty Academy,602,
 Kawaii Kiwis,597,
 Machi Esports,666,
 Boavista FC,605,
 Evil Geniuses Academy,631,
 Immortals,734,
 PSG Talon,662,
 S2V Esports Academy,1626,
 Umbra Divinus Gaming,583,
 FURIA Academy,586,
 Kaos Latin Gamers,764,
 Nerf Galeforce,700,
 Hong Kong Attitude,618,
 Team Singularity,610,
 G2 Esports,576,
 STOPWATCH eSports,589,
 Cloud9,2667,
 Sengoku Gaming Academy,614,
 Golden Guardians Academy,640,
 aNc Outplayed,641,
 WAVE Esports,622,
 TSM,681,
 S2V Esports Academy,569,
 Cyberground Gaming,609,
 GameWard,571,
 Vorax Liberty Academy,577,
 Kawaii Kiwis,813,
 Machi Esports,611,
 Boavista FC,677,
 Evil Geniuses Academy,667,
 Immortals,588,
 PSG Talon,605,
 S2V Esports Academy,586,
 Umbra Divinus Gaming,592,
 FURIA Academy,625,
 Kaos Latin Gamers,722,
 Nerf Galeforce,619,
 Hong Kong Attitude,607,
 Team Singularity,608,
 G2 Esports,619,
 STOPWATCH eSports,604,
 Cloud9,635,
 Sengoku Gaming Academy,624,
 Golden Guardians Academy,705,
 aNc Outplayed,611,
 WAVE Esports,641,
 TSM,619,
 S2V Esports Academy,599,
 Cyberground Gaming,597,
 GameWard,790,
 Vorax Liberty Academy,608,
 Kawaii Kiwis,625,
 Machi Esports,593,
 Boavista FC,600,
 Evil Geniuses Academy,643,
 Immortals,820,
 PSG Talon,696,
 S2V Esports Academy,641,
 Umbra Divinus Gaming,625,
 FURIA Academy,654,
 Kaos Latin Gamers,607,
 Nerf Galeforce,610,
 Hong Kong Attitude,604,
 Team Singularity,724,
 G2 Esports,595,
 STOPWATCH eSports,578,
 Cloud9,632,
 Sengoku Gaming Academy,579,
 Golden Guardians Academy,700,
 aNc Outplayed,593,
 WAVE Esports,587,
 TSM,702,
 S2V Esports Academy,582,
 Cyberground Gaming,673,
 GameWard,569,
 Vorax Liberty Academy,715,
 Kawaii Kiwis,624,
 Machi Esports,697,
 Boavista FC,670,
 Evil Geniuses Academy,615,
 Immortals,603,
 PSG Talon,603,
 S2V Esports Academy,588,
 Umbra Divinus Gaming,631,
 FURIA Academy,730,
 Kaos Latin Gamers,634,
 Nerf Galeforce,631,
 Hong Kong Attitude,666,
 Team Singularity,610,
 G2 Esports,578,
 STOPWATCH eSports,573,
 Cloud9,679,
 Sengoku Gaming Academy,692,
 Golden Guardians Academy,649,
 aNc Outplayed,609,
 WAVE Esports,566,
 TSM,623,
 S2V Esports Academy,625,
 Cyberground Gaming,673,
 GameWard,621,
 Vorax Liberty Academy,580,
 Kawaii Kiwis,624,
 Machi Esports,584,
 Boavista FC,571,
 Evil Geniuses Academy,790,
 Immortals,621,
 PSG Talon,754,
 S2V Esports Academy,585,
 Umbra Divinus Gaming,591,
 FURIA Academy,581,
 Kaos Latin Gamers,573,
 Nerf Galeforce,651,
 Hong Kong Attitude,602,
 Team Singularity,630,
 G2 Esports,710,
 STOPWATCH eSports,581,
 Cloud9,698,
 Sengoku Gaming Academy,570,
 Golden Guardians Academy,665,
 aNc Outplayed,594,
 WAVE Esports,657,
 TSM,664,
 S2V Esports Academy,584,
 Cyberground Gaming,585,
 GameWard,597,
 Vorax Liberty Academy,642,
 Kawaii Kiwis,596,
 Machi Esports,697,
 Boavista FC,594,
 Evil Geniuses Academy,625,
 Immortals,644,
 PSG Talon,611,
 S2V Esports Academy,579,
 Umbra Divinus Gaming,613,
 FURIA Academy,744,
 Kaos Latin Gamers,641,
 Nerf Galeforce,614,
 Hong Kong Attitude,609,
 Team Singularity,604,
 G2 Esports,634,
 STOPWATCH eSports,600,
 Cloud9,707,
 Sengoku Gaming Academy,757,
 Golden Guardians Academy,643,
 aNc Outplayed,2636,
 WAVE Esports,633,
 TSM,608,
 S2V Esports Academy,580,
 Cyberground Gaming,673,
 GameWard,649,
 Vorax Liberty Academy,642,
 Kawaii Kiwis,595,
 Machi Esports,708,
 Boavista FC,601,
 Evil Geniuses Academy,665,
 Immortals,663,
 PSG Talon,671,
 S2V Esports Academy,589,
 Umbra Divinus Gaming,740,
 FURIA Academy,722,
 Kaos Latin Gamers,598,
 Nerf Galeforce,568,
 Hong Kong Attitude,598,
 Team Singularity,584,
 G2 Esports,637,
 STOPWATCH eSports,558,
 Cloud9,689,
 Sengoku Gaming Academy,700,
 Golden Guardians Academy,681,
 aNc Outplayed,654,
 WAVE Esports,614,
 TSM,608,
 S2V Esports Academy,550,
 Cyberground Gaming,610,
 GameWard,671,
 Vorax Liberty Academy,584,
 Kawaii Kiwis,572,
 Machi Esports,606,
 Boavista FC,590,
 Evil Geniuses Academy,681,
 Immortals,621,
 PSG Talon,681,
 S2V Esports Academy,604,
 Umbra Divinus Gaming,572,
 FURIA Academy,635,
 Kaos Latin Gamers,570,
 Nerf Galeforce,569,
 Hong Kong Attitude,578,
 Team Singularity,609,
 G2 Esports,2614,
 STOPWATCH eSports,577,
 Cloud9,625,
 Sengoku Gaming Academy,607,
 Golden Guardians Academy,938,
 aNc Outplayed,649,
 WAVE Esports,602,
 TSM,617,
 S2V Esports Academy,579,
 Cyberground Gaming,622,
 GameWard,741,
 Vorax Liberty Academy,595,
 Kawaii Kiwis,576,
 Machi Esports,595,
 Boavista FC,643,
 Evil Geniuses Academy,613,
 Immortals,658,
 PSG Talon,738,
 S2V Esports Academy,591,
 Umbra Divinus Gaming,620,
 FURIA Academy,608,
 Kaos Latin Gamers,565,
 Nerf Galeforce,587,
 Hong Kong Attitude,576,
 Team Singularity,666,
 G2 Esports,662,
 STOPWATCH eSports,581,
 Cloud9,622,
 Sengoku Gaming Academy,572,
 Golden Guardians Academy,680,
 aNc Outplayed,598,
 WAVE Esports,576,
 TSM,691,
 S2V Esports Academy,607,
 Cyberground Gaming,645,
 GameWard,584,
 Vorax Liberty Academy,589,
 Kawaii Kiwis,587,
 Machi Esports,600,
 Boavista FC,749,
 Evil Geniuses Academy,648,
 Immortals,597,
 PSG Talon,624,
 S2V Esports Academy,582,
 Umbra Divinus Gaming,592,
 FURIA Academy,597,
 Kaos Latin Gamers,624,
 Nerf Galeforce,608,
 Hong Kong Attitude,644,
 Team Singularity,600,
 G2 Esports,585,
 STOPWATCH eSports,576,
 Cloud9,607,
 Sengoku Gaming Academy,642,
 Golden Guardians Academy,692,
 aNc Outplayed,668,
 WAVE Esports,605,
 TSM,631,
 S2V Esports Academy,644,
 Cyberground Gaming,605,
 GameWard,639,
 Vorax Liberty Academy,656,
 Kawaii Kiwis,595,
 Machi Esports,655,
 Boavista FC,588,
 Evil Geniuses Academy,624,
 Immortals,600,
 PSG Talon,725,
 S2V Esports Academy,631,
 Umbra Divinus Gaming,596,
 FURIA Academy,583,
 Kaos Latin Gamers,574,
 Nerf Galeforce,616,
 Hong Kong Attitude,582,
 Team Singularity,672,
 G2 Esports,703,
 STOPWATCH eSports,581,
 Cloud9,693,
 Sengoku Gaming Academy,564,
 Golden Guardians Academy,667,
 aNc Outplayed,602,
 WAVE Esports,712,
 TSM,642,
 S2V Esports Academy,761,
 Cyberground Gaming,570,
 GameWard,854,
 Vorax Liberty Academy,576,
 Kawaii Kiwis,700,
 Machi Esports,673,
 Boavista FC,603,
 Evil Geniuses Academy,601,
 Immortals,586,
 PSG Talon,741,
 S2V Esports Academy,585,
 Umbra Divinus Gaming,583,
 FURIA Academy,674,
 Kaos Latin Gamers,2590,
 Nerf Galeforce,576,
 Hong Kong Attitude,584,
 Team Singularity,690,
 G2 Esports,597,
 STOPWATCH eSports,627,
 Cloud9,616,
 Sengoku Gaming Academy,564,
 Golden Guardians Academy,627,
 aNc Outplayed,582,
 WAVE Esports,740,
 TSM,606,
 S2V Esports Academy,575,
 Cyberground Gaming,616,
 GameWard,575,
 Vorax Liberty Academy,627,
 Kawaii Kiwis,589,
 Machi Esports,687,
 Boavista FC,610,
 Evil Geniuses Academy,606,
 Immortals,640,
 PSG Talon,609,
 S2V Esports Academy,573,
 Umbra Divinus Gaming,601,
 FURIA Academy,736,
 Kaos Latin Gamers,672,
 Nerf Galeforce,571,
 Hong Kong Attitude,586,
 Team Singularity,636,
 G2 Esports,635,
 STOPWATCH eSports,572,
 Cloud9,736,
 Sengoku Gaming Academy,581,
 Golden Guardians Academy,654,
 aNc Outplayed,669,
 WAVE Esports,606,
 TSM,600,
 S2V Esports Academy,563,
 Cyberground Gaming,669,
 GameWard,627,
 Vorax Liberty Academy,576,
 Kawaii Kiwis,582,
 Machi Esports,581,
 Boavista FC,784,
 Evil Geniuses Academy,664,
 Immortals,703,
 PSG Talon,610,
 S2V Esports Academy,588,
 Umbra Divinus Gaming,559,
 FURIA Academy,646,
 Kaos Latin Gamers,558,
 Nerf Galeforce,570,
 Hong Kong Attitude,766,
 Team Singularity,666,
 G2 Esports,2648,
 STOPWATCH eSports,657,
 Cloud9,681,
 Sengoku Gaming Academy,579,
 Golden Guardians Academy,650,
 aNc Outplayed,661,
 WAVE Esports,577,
 TSM,614,
 S2V Esports Academy,558,
 Cyberground Gaming,660,
 GameWard,2474,
 Vorax Liberty Academy,594,
 Kawaii Kiwis,607,
 Machi Esports,684,
 Boavista FC,602,
 Evil Geniuses Academy,663,
 Immortals,588,
 PSG Talon,608,
 S2V Esports Academy,551,
 Umbra Divinus Gaming,584,
 FURIA Academy,627,
 Kaos Latin Gamers,634,
 Nerf Galeforce,603,
 Hong Kong Attitude,600,
 Team Singularity,2631,
 G2 Esports,581,
 STOPWATCH eSports,564,
 Cloud9,624,
 Sengoku Gaming Academy,584,
 Golden Guardians Academy,694,
 aNc Outplayed,622,
 WAVE Esports,705,
 TSM,623,
 S2V Esports Academy,560,
 Cyberground Gaming,640,
 GameWard,562,
 Vorax Liberty Academy,585,
 Kawaii Kiwis,569,
 Machi Esports,639,
 Boavista FC,678,
 Evil Geniuses Academy,619,
 Immortals,614,
 PSG Talon,611,
 S2V Esports Academy,568,
 Umbra Divinus Gaming,626,
 FURIA Academy,590,
 Kaos Latin Gamers,667,
 Nerf Galeforce,622,
 Hong Kong Attitude,609,
 Team Singularity,639,
 G2 Esports,603,
 STOPWATCH eSports,571,
 Cloud9,629,
 Sengoku Gaming Academy,591,
 Golden Guardians Academy,715,
 aNc Outplayed,578,
 WAVE Esports,577,
 TSM,591,
 S2V Esports Academy,838,
 Cyberground Gaming,637,
 GameWard,706,
 Vorax Liberty Academy,594,
 Kawaii Kiwis,597,
 Machi Esports,590,
 Boavista FC,622,
 Evil Geniuses Academy,613,
 Immortals,589,
 PSG Talon,669,
 S2V Esports Academy,629,
 Umbra Divinus Gaming,591,
 FURIA Academy,590,
 Kaos Latin Gamers,602,
 Nerf Galeforce,577,
 Hong Kong Attitude,657,
 Team Singularity,690,
 G2 Esports,593,
 STOPWATCH eSports,574,
 Cloud9,616,
 Sengoku Gaming Academy,652,
 Golden Guardians Academy,636,
 aNc Outplayed,659,
 WAVE Esports,642,
 TSM,664,
 S2V Esports Academy,621,
 Cyberground Gaming,581,
 GameWard,562,
 Vorax Liberty Academy,583,
 Kawaii Kiwis,752,
 Machi Esports,748,
 Boavista FC,606,
 Evil Geniuses Academy,636,
 Immortals,596,
 PSG Talon,600,
 S2V Esports Academy,632,
 Umbra Divinus Gaming,587,
 FURIA Academy,614,
 Kaos Latin Gamers,652,
 Nerf Galeforce,589,
 Hong Kong Attitude,600,
 Team Singularity,594,
 G2 Esports,585,
 STOPWATCH eSports,582,
 Cloud9,771,
 Sengoku Gaming Academy,638,
 Golden Guardians Academy,627,
 aNc Outplayed,594,
 WAVE Esports,563,
 TSM,727,
 S2V Esports Academy,579,
 Cyberground Gaming,609,
 GameWard,661,
 Vorax Liberty Academy,607,
 Kawaii Kiwis,620,
 Machi Esports,595,
 Boavista FC,569,
 Evil Geniuses Academy,625,
 Immortals,670,
 PSG Talon,736,
 S2V Esports Academy,575,
 Umbra Divinus Gaming,587,
 FURIA Academy,606,
 Kaos Latin Gamers,579,
 Nerf Galeforce,616,
 Hong Kong Attitude,615,
 Team Singularity,684,
 G2 Esports,594,
 STOPWATCH eSports,2592,
 Cloud9,680,
 Sengoku Gaming Academy,660,
 Golden Guardians Academy,678,
 aNc Outplayed,577,
 WAVE Esports,633,
 TSM,742,
 S2V Esports Academy,601,
 Cyberground Gaming,582,
 GameWard,635,
 Vorax Liberty Academy,654,
 Kawaii Kiwis,581,
 Machi Esports,582,
 Boavista FC,585,
 Evil Geniuses Academy,603,
 Immortals,646,
 PSG Talon,664,
 S2V Esports Academy,690,
 Umbra Divinus Gaming,664,
 FURIA Academy,639,
 Kaos Latin Gamers,623,
 Nerf Galeforce,562,
 Hong Kong Attitude,580,
 Team Singularity,587,
 G2 Esports,680,
 STOPWATCH eSports,640,
 Cloud9,637,
 Sengoku Gaming Academy,604,
 Golden Guardians Academy,636,
 aNc Outplayed,2623,
 WAVE Esports,591,
 TSM,600,
 S2V Esports Academy,586,
 Cyberground Gaming,618,
 GameWard,605,
 Vorax Liberty Academy,679,
 Kawaii Kiwis,603,
 Machi Esports,606,
 Boavista FC,570,
 Evil Geniuses Academy,615,
 Immortals,674,
 PSG Talon,633,
 S2V Esports Academy,650,
 Umbra Divinus Gaming,682,
 FURIA Academy,619,
 Kaos Latin Gamers,673,
 Nerf Galeforce,625,
 Hong Kong Attitude,603,
 Team Singularity,607,
 G2 Esports,724,
 STOPWATCH eSports,586,
 Cloud9,616,
 Sengoku Gaming Academy,588,
 Golden Guardians Academy,823,
 aNc Outplayed,718,
 WAVE Esports,612,
 TSM,730,
 S2V Esports Academy,617,
 Cyberground Gaming,589,
 GameWard,620,
 Vorax Liberty Academy,576,
 Kawaii Kiwis,599,
 Machi Esports,604,
 Boavista FC,621,
 Evil Geniuses Academy,694,
 Immortals,615,
 PSG Talon,605,
 S2V Esports Academy,597,
 Umbra Divinus Gaming,582,
 FURIA Academy,672,
 Kaos Latin Gamers,589,
 Nerf Galeforce,682,
 Hong Kong Attitude,648,
 Team Singularity,635,
 G2 Esports,2598,
 STOPWATCH eSports,637,
 Cloud9,623,
 Sengoku Gaming Academy,614,
 Golden Guardians Academy,730,
 aNc Outplayed,740,
 WAVE Esports,576,
 TSM,640,
 S2V Esports Academy,660,
 Cyberground Gaming,608,
 GameWard,718,
 Vorax Liberty Academy,637,
 Kawaii Kiwis,586,
 Machi Esports,699,
 Boavista FC,602,
 Evil Geniuses Academy,830,
 Immortals,679,
 PSG Talon,710,
 S2V Esports Academy,592,
 Umbra Divinus Gaming,613,
 FURIA Academy,783,
 Kaos Latin Gamers,660,
 Nerf Galeforce,644,
 Hong Kong Attitude,612,
 Team Singularity,624,
 G2 Esports,735,
 STOPWATCH eSports,585,
 Cloud9,625,
 Sengoku Gaming Academy,612,
 Golden Guardians Academy,709,
 aNc Outplayed,627,
 WAVE Esports,585,
 TSM,615,
 S2V Esports Academy,587,
 Cyberground Gaming,756,
 GameWard,597,
 Vorax Liberty Academy,728,
 Kawaii Kiwis,579,
 Machi Esports,615,
 Boavista FC,711,
 Evil Geniuses Academy,619,
 Immortals,594,
 PSG Talon,637,
 S2V Esports Academy,603,
 Umbra Divinus Gaming,841,
 FURIA Academy,604,
 Kaos Latin Gamers,580,
 Nerf Galeforce,579,
 Hong Kong Attitude,589,
 Team Singularity,750,
 G2 Esports,653,
 STOPWATCH eSports,774,
 Cloud9,640,
 Sengoku Gaming Academy,615,
 Golden Guardians Academy,781,
 aNc Outplayed,608,
 WAVE Esports,616,
 TSM,684,
 S2V Esports Academy,592,
 Cyberground Gaming,789,
 GameWard,621,
 Vorax Liberty Academy,766,
 Kawaii Kiwis,639,
 Machi Esports,734,
 Boavista FC,725,
 Evil Geniuses Academy,678,
 Immortals,622,
 PSG Talon,650,
 S2V Esports Academy,583,
 Umbra Divinus Gaming,723,
 FURIA Academy,727,
 Kaos Latin Gamers,598,
 Nerf Galeforce,626,
 Hong Kong Attitude,661,
 Team Singularity,741,
 G2 Esports,619,
 STOPWATCH eSports,604,
 Cloud9,661,
 Sengoku Gaming Academy,613,
 Golden Guardians Academy,787,
 aNc Outplayed,627,
 WAVE Esports,568,
 TSM,670,
 S2V Esports Academy,723,
 Cyberground Gaming,723,
 GameWard,642,
 Vorax Liberty Academy,602,
 Kawaii Kiwis,614,
 Machi Esports,1757,
 Boavista FC,677,
 Evil Geniuses Academy,619,
 Immortals,595,
 PSG Talon,593,
 S2V Esports Academy,2614,
 Umbra Divinus Gaming,739,
 FURIA Academy,610,
 Kaos Latin Gamers,617,
 Nerf Galeforce,600,
 Hong Kong Attitude,626,
 Team Singularity,725,
 G2 Esports,623,
 STOPWATCH eSports,558,
 Cloud9,628,
 Sengoku Gaming Academy,687,
 Golden Guardians Academy,769,
 aNc Outplayed,617,
 WAVE Esports,650,
 TSM,645,
 S2V Esports Academy,719,
 Cyberground Gaming,581,
 GameWard,586,
 Vorax Liberty Academy,598,
 Kawaii Kiwis,605,
 Machi Esports,769,
 Boavista FC,644,
 Evil Geniuses Academy,637,
 Immortals,612,
 PSG Talon,615,
 S2V Esports Academy,732,
 Umbra Divinus Gaming,582,
 FURIA Academy,599,
 Kaos Latin Gamers,683,
 Nerf Galeforce,683,
 Hong Kong Attitude,722,
 Team Singularity,597,
 G2 Esports,622,
 STOPWATCH eSports,589,
 Cloud9,634,
 Sengoku Gaming Academy,800,
 Golden Guardians Academy,661,
 aNc Outplayed,596,
 WAVE Esports,561,
 TSM,2665,
 S2V Esports Academy,622,
 Cyberground Gaming,595,
 GameWard,586,
 Vorax Liberty Academy,579,
 Kawaii Kiwis,735,
 Machi Esports,688,
 Boavista FC,611,
 Evil Geniuses Academy,655,
 Immortals,638,
 PSG Talon,789,
 S2V Esports Academy,604,
 Umbra Divinus Gaming,623,
 FURIA Academy,617,
 Kaos Latin Gamers,655,
 Nerf Galeforce,739,
 Hong Kong Attitude,621,
 Team Singularity,607,
 G2 Esports,616,
 STOPWATCH eSports,639,
 Cloud9,821,
 Sengoku Gaming Academy,588,
 Golden Guardians Academy,761,
 aNc Outplayed,589,
 WAVE Esports,733,
 TSM,781,
 S2V Esports Academy,637,
 Cyberground Gaming,648,
 GameWard,694,
 Vorax Liberty Academy,603,
 Kawaii Kiwis,701,
 Machi Esports,595,
 Boavista FC,609,
 Evil Geniuses Academy,599,
 Immortals,2829,
 PSG Talon,617,
 S2V Esports Academy,582,
 Umbra Divinus Gaming,583,
 FURIA Academy,606,
 Kaos Latin Gamers,644,
 Nerf Galeforce,754,
 Hong Kong Attitude,598,
 Team Singularity,638,
 G2 Esports,613,
 STOPWATCH eSports,2587,
 Cloud9,628,
 Sengoku Gaming Academy,702,
 Golden Guardians Academy,694,
 aNc Outplayed,632,
 WAVE Esports,676,
 TSM,2557,
 S2V Esports Academy,580,
 Cyberground Gaming,596,
 GameWard,685,
 Vorax Liberty Academy,628,
 Kawaii Kiwis,658,
 Machi Esports,665,
 Boavista FC,602,
 Evil Geniuses Academy,612,
 Immortals,2767,
 PSG Talon,1911,
 S2V Esports Academy,668,
 Umbra Divinus Gaming,622,
 FURIA Academy,616,
 Kaos Latin Gamers,606,
 Nerf Galeforce,610,
 Hong Kong Attitude,610,
 Team Singularity,632,
 G2 Esports,682,
 STOPWATCH eSports,787,
 Cloud9,660,
 Sengoku Gaming Academy,592,
 Golden Guardians Academy,655,
 aNc Outplayed,612,
 WAVE Esports,642,
 TSM,651,
 S2V Esports Academy,740,
 Cyberground Gaming,592,
 GameWard,612,
 Vorax Liberty Academy,697,
 Kawaii Kiwis,605,
 Machi Esports,617,
 Boavista FC,612,
 Evil Geniuses Academy,684,
 Immortals,655,
 PSG Talon,594,
 S2V Esports Academy,621,
 Umbra Divinus Gaming,619,
 FURIA Academy,632,
 Kaos Latin Gamers,745,
 Nerf Galeforce,605,
 Hong Kong Attitude,596,
 Team Singularity,595,
 G2 Esports,608,
 STOPWATCH eSports,674,
 Cloud9,613,
 Sengoku Gaming Academy,726,
 Golden Guardians Academy,722,
 aNc Outplayed,639,
 WAVE Esports,2560,
 TSM,663,
 S2V Esports Academy,582,
 Cyberground Gaming,606,
 GameWard,665,
 Vorax Liberty Academy,658,
 Kawaii Kiwis,622,
 Machi Esports,622,
 Boavista FC,669,
 Evil Geniuses Academy,2670,
 Immortals,612,
 PSG Talon,620,
 S2V Esports Academy,671,
 Umbra Divinus Gaming,619,
 FURIA Academy,610,
 Kaos Latin Gamers,639,
 Nerf Galeforce,633,
 Hong Kong Attitude,619,
 Team Singularity,627,
 G2 Esports,2671,
 STOPWATCH eSports,579,
 Cloud9,672,
 Sengoku Gaming Academy,588,
 Golden Guardians Academy,737,
 aNc Outplayed,646,
 WAVE Esports,615,
 TSM,610,
 S2V Esports Academy,619,
 Cyberground Gaming,604,
 GameWard,646,
 Vorax Liberty Academy,602,
 Kawaii Kiwis,640,
 Machi Esports,630,
 Boavista FC,601,
 Evil Geniuses Academy,688,
 Immortals,630,
 PSG Talon,618,
 S2V Esports Academy,716,
 Umbra Divinus Gaming,593,
 FURIA Academy,667,
 Kaos Latin Gamers,587,
 Nerf Galeforce,595,
 Hong Kong Attitude,591,
 Team Singularity,599,
 G2 Esports,760,
 STOPWATCH eSports,618,
 Cloud9,649,
 Sengoku Gaming Academy,610,
 Golden Guardians Academy,2677,
 aNc Outplayed,621,
 WAVE Esports,579,
 TSM,769,
 S2V Esports Academy,588,
 Cyberground Gaming,663,
 GameWard,629,
 Vorax Liberty Academy,620,
 Kawaii Kiwis,592,
 Machi Esports,598,
 Boavista FC,2589,
 Evil Geniuses Academy,708,
 Immortals,609,
 PSG Talon,649,
 S2V Esports Academy,619,
 Umbra Divinus Gaming,671,
 FURIA Academy,608,
 Kaos Latin Gamers,596,
 Nerf Galeforce,651,
 Hong Kong Attitude,617,
 Team Singularity,663,
 G2 Esports,632,
 STOPWATCH eSports,601,
 Cloud9,650,
 Sengoku Gaming Academy,587,
 Golden Guardians Academy,707,
 aNc Outplayed,653,
 WAVE Esports,604,
 TSM,629,
 S2V Esports Academy,620,
 Cyberground Gaming,657,
 GameWard,602,
 Vorax Liberty Academy,674,
 Kawaii Kiwis,655,
 Machi Esports,598,
 Boavista FC,651,
 Evil Geniuses Academy,674,
 Immortals,612,
 PSG Talon,629,
 S2V Esports Academy,820,
 Umbra Divinus Gaming,635,
 FURIA Academy,617,
 Kaos Latin Gamers,601,
 Nerf Galeforce,589,
